time,itr,avg,std,MSE,MAE,total_cost
1549059505.923972,0,0.17362075798761462,1.5049520684108302,330.4835849978251,1.0824841284157858,14642.258099430119
1549059537.688365,1,0.07671130658245255,1.3505230496398732,263.49078703192856,0.9386851949661098,8262.547461028416
1549059632.224247,2,0.18111443969864024,1.345791489803919,265.5298330986245,0.9249805852976275,7060.79650818771
1549059727.73259,3,0.10868708166956842,1.4495559543252023,304.2756498875753,1.0080301673778358,7725.912199837263
1549059828.152021,4,0.1753912874626884,1.3126302989351417,252.54149837765456,0.913347626828869,7190.280309244417
1549059923.76364,5,0.0046161739613960195,1.3594190973724238,266.11798915625724,0.9390432574344266,6780.177127752986
1549060018.785293,6,0.0661395185826069,1.363895783261402,268.5004046663865,0.9398438643467669,7982.798279050378
1549060114.221332,7,0.05232446991190021,1.3660397947774228,269.10757023366307,0.9074513749276518,6696.955247848651
1549060215.157973,8,0.12204182626593732,1.3774154071999931,275.35210723443566,0.9764192892372557,6873.2975686554655
1549060311.896774,9,-0.07666213955061525,1.3971006106123773,281.9184767732097,0.9434443261862148,7313.289587442085
