time,itr,avg,std,MSE,MAE,total_cost
1549057213.723982,0,0.17362075798761462,1.5049520684108302,330.4835849978251,1.0824841284157858,14642.258099430119
1549057246.893429,1,0.045739292144445706,1.1678164060361043,196.68776271162596,0.803259354145837,9819.472269399808
1549057343.965976,2,0.09323133033174241,1.2078533614204086,211.33466260560095,0.8264308021048092,8993.58286639627
1549057440.814099,3,0.10160791045402824,1.2019308038197651,209.51450274782314,0.7991962310555782,7782.56772108979
1549057539.95912,4,0.07220968520903456,1.175090608140138,199.5915133407092,0.7700061163317297,7199.531687192993
1549057636.48898,5,0.07836945958770289,1.2384115874684791,221.7319246328064,0.8027106150686201,7813.965445236776
1549057733.637707,6,0.12399813366545515,1.170883056815222,199.63334446408425,0.7804147953297308,7366.139136875525
1549057830.748758,7,0.15413311464355964,1.233965217371508,222.68551315859105,0.8427499534165341,7252.870386803042
1549057927.477722,8,0.15001586809037565,1.2161002311620135,216.2022527392145,0.8376508033124153,8007.2445218644325
1549058024.191412,9,0.1313248577253864,1.2347223772200688,222.01712165729822,0.834416745386951,7751.278380431438
1549058122.265698,10,0.17997538011281927,1.2673003527358215,235.9355502947172,0.8984592443653587,8443.96843973739
1549058219.502653,11,0.09358630683802045,1.2540342320454094,227.71587628357915,0.8398444504851188,8944.6118533537
1549058317.637578,12,0.095079641027527,1.2345173268784502,220.76253626414942,0.7890324341974847,7678.462082579443
