time,itr,avg,std,MSE,MAE,total_cost
1549050114.212007,0,0.17751808212683043,1.4977770744712557,327.57823213828726,1.0800730980792856,14642.258099430119
1549050147.611541,1,0.07671130658245255,1.3505230496398732,263.49078703192856,0.9386851949661098,8262.547461028416
1549050192.455107,2,0.009669169597933243,1.427679320396952,293.52408980109357,0.986461694325878,7646.82400882006
1549050237.709024,3,-0.13370332833533852,1.4144635665512975,290.6760615996908,1.0025815134224725,8144.973756794212
1549050283.747474,4,0.03151132133922907,1.4530950925976023,304.19687685654407,1.0000841912979181,7102.946099352911
1549050329.013539,5,0.02435038015103895,1.439421703076041,298.44400036317563,0.9815984891234523,7578.516336825857
1549050374.613289,6,-0.02127522008735364,1.4525808825540714,303.9039151705915,0.9130325421433301,7177.6460385673345
1549050421.424563,7,-0.0029723738327383075,1.423029480461847,291.6031301668391,0.941363221792355,7298.061059343852
1549050470.060152,8,-0.03533322156776907,1.3776307180920455,273.47253580471136,0.9200130422398249,6576.097278368393
1549050519.180583,9,-0.0447903945733593,1.4768865862622351,314.38082421033914,0.9450385417184024,6661.48337293718
1549050565.273694,10,0.09680031277611677,1.507287070508159,328.50498434034563,0.9922739688552351,8134.442770740428
