time,itr,avg,std,MSE,MAE,total_cost
1549050624.544485,0,0.17362075798761462,1.5049520684108302,330.4835849978251,1.0824841284157858,14642.258099430119
1549050657.560152,1,0.07671130658245255,1.3505230496398732,263.49078703192856,0.9386851949661098,8262.547461028416
1549050702.870106,2,-0.09316882526822072,1.4388213237404608,299.3597613579041,1.0288434888486289,7141.137101339349
1549050745.735411,3,-0.05839601084824702,1.407230830351031,285.65405337217555,0.9477113041483717,6557.146316598784
1549050801.333723,4,0.001475567058324782,1.4007788830756605,282.5544465459128,0.979969610939608,8741.60275566825
1549050851.536518,5,0.08336293693973473,1.3997447047984277,283.1377849727696,0.9530109987868222,34861.18117470969
1549050896.039143,6,0.06574252082566262,1.4638212204827783,309.18162881954936,0.9816942276094244,13936.551466942467
1549050940.789113,7,0.08895775692787164,1.5240252651208783,335.6015747391939,1.0299340441086349,10467.32228422836
1549050986.746706,8,0.04223846083725634,1.4122777029911955,287.4689853033583,0.9188641171132497,11266.470904943742
1549051033.290611,9,0.09325322168354998,1.4610025026490092,308.6243245585482,0.9600379126143507,8035.224198695876
1549051084.777914,10,0.05983116995246012,1.3869066253407452,277.50092490891853,0.9448132830353327,24297.88292954068
1549051134.600936,11,-0.04367433380096565,1.4027346478402254,283.6183593145536,1.0000935979593826,7807.957948482317
1549051182.284543,12,0.0009370268314861097,1.3748861844227895,272.2050573315753,0.9469108424317425,6870.633169044377
1549051227.693923,13,0.014567317047775955,1.4738678333299102,312.8397979464827,1.011141632396896,7756.694386864429
1549051273.78528,14,-0.006449931819617986,1.3937925204640893,279.74868360798473,0.952402119962187,6379.321576539599
1549051320.558595,15,0.07771820279342588,1.3328352173898772,256.6785363494632,0.9160952056371607,6574.410103225701
1549051368.575817,16,0.013578370472411375,1.3865674082307735,276.8765111585987,0.9560809267055421,6466.389972619263
1549051416.908846,17,0.15532128266722256,1.4484069743841728,305.5690748583511,1.0504247845109198,7059.7173771836515
1549051468.44216,18,0.12987937894733986,1.3862514769114838,279.1529006853624,0.9938745210942401,6881.985921202837
1549051517.70889,19,0.01675647191866552,1.31024324889849,247.25061369147332,0.9181274133734626,7160.498197119613
1549051563.707039,20,0.018472500328200026,1.418478745212046,289.7889384796871,0.9985763077990746,6805.061678932284
