time,itr,avg,std,MSE,MAE
1549006272.926093,0,-1.0226716383796106,3.5951910817017696,2011.860891920733,3.026732016751046
1549006298.443375,1,-0.05209543950244769,1.5482949303142863,345.59008215175777,1.2016074661026326
