time,itr,avg,std,MSE,MAE,total_cost
1549083951.101479,0,0.17362075798761462,1.5049520684108302,330.4835849978251,1.0824841284157858,15099.834439872364
1549083986.065427,1,0.023860315811694725,1.1982075554596565,206.8229751308985,0.7905143110127565,11198.953897121753
1549084083.558219,2,-0.06702992664383078,1.205735272405087,209.99384037902115,0.8092358150373761,11327.01275197448
1549084181.433268,3,0.006365280031328197,1.206302911858119,209.54984140040455,0.7762791511854508,9542.431108977347
1549084280.434289,4,-0.00019672293464552867,1.2171960233876564,213.3455325192918,0.8214412018443098,10019.108265748064
1549084378.211969,5,-0.021175117428131815,1.2206285218514021,214.61506184955374,0.7756831932313656,10961.594991791639
1549084475.363264,6,-0.0886518195687384,1.323637923670015,253.42221572500563,0.9021011991984026,9850.875872228651
1549084573.439396,7,-0.016026517025858333,1.2199681698776008,214.3554026057975,0.7647137625763798,9203.13531360627
